indicatorId,geoUnit,year,value,qualifier,magnitude
CR.3,ETH,2007,7.101160049438477,,
CR.3,ETH,2011,12.15005970001221,,
CR.3,ETH,2016,11.58551025390625,,
CR.3,ETH,2019,15.54327964782715,,
CR.3,FIN,2006,86.28,,
CR.3,FIN,2007,88.34,,
CR.3,FIN,2008,88.88000000000001,,
CR.3,FIN,2009,88.19,,
CR.3,FIN,2010,85.85000000000001,,
CR.3,FIN,2011,86.00999999999999,,
CR.3,FIN,2012,89.19,,
CR.3,FIN,2013,85.76,,
CR.3,FIN,2014,90.07,,
CR.3,FIN,2015,88.9,,
CR.3,FIN,2016,90.12,,
CR.3,FIN,2017,87.71,,
CR.3,FIN,2018,89.92,,
CR.3,FIN,2019,88.28,,
CR.3,FIN,2020,88.52,,
CR.3,FIN,2021,90.22,,
CR.3,FJI,2007,34.28398895263672,,
CR.3,FJI,2021,54.56575012207031,,
CR.3,FRA,2006,81.47,,
CR.3,FRA,2007,82.47,,
CR.3,FRA,2008,82.58,,
CR.3,FRA,2009,83.65,,
CR.3,FRA,2010,82.02000000000001,,
CR.3,FRA,2011,83.43,,
CR.3,FRA,2012,83.45,,
CR.3,FRA,2013,87.85,,
CR.3,FRA,2014,86.97,,
CR.3,FRA,2015,86.66,,
CR.3,FRA,2016,88.05,,
CR.3,FRA,2017,86.71,,
CR.3,FRA,2018,87.92,,
CR.3,FRA,2019,87.91,,
CR.3,FRA,2020,88.06,,
CR.3,FRA,2021,91.44,,
CR.3,GAB,2000,6.850000000000001,,
CR.3,GAB,2012,13.82765007019043,,
CR.3,GAB,2017,22.18,,
CR.3,GAB,2021,21.78800964355469,,
CR.3,GBR,2006,77.44,,
CR.3,GBR,2007,76.21,,
CR.3,GBR,2008,76.16000000000001,,
CR.3,GBR,2009,77.16,,
CR.3,GBR,2010,77.13,,
CR.3,GBR,2011,79.25999999999999,,
CR.3,GBR,2012,81.42,,
CR.3,GBR,2013,80.81,,
CR.3,GBR,2014,82.55,,
CR.3,GBR,2015,84.26,,
CR.3,GBR,2016,82.97,,
CR.3,GBR,2017,83.3,,
CR.3,GBR,2018,82.74000000000001,,
CR.3,GBR,2019,84.47,,
CR.3,GEO,2005,78.61,,
CR.3,GEO,2013,96.00999999999999,,
CR.3,GEO,2016,94.89999999999999,,
CR.3,GEO,2018,77.27311706542969,,
CR.3,GEO,2023,91.79625701904297,,
CR.3,GHA,2003,4.51,,
CR.3,GHA,2006,6.58,,
CR.3,GHA,2009,27.64118957519531,,
CR.3,GHA,2010,12.46994018554688,,
CR.3,GHA,2011,12.59,,
CR.3,GHA,2014,35.81050872802734,,
CR.3,GHA,2017,35.73696136474609,,
CR.3,GHA,2022,47.91603088378906,,
CR.3,GIN,2005,4.562880039215088,,
CR.3,GIN,2012,15.27684020996094,,
CR.3,GIN,2016,20.1636905670166,,
CR.3,GIN,2018,16.39627075195313,,
